FPR,TPR,Thresholds
0.0,0.0,inf
0.0,0.004149377593360996,0.9999999999999699
0.0,0.27800829875518673,0.9999990146892623
0.0,0.28077455048409405,0.9999989960929
0.0,0.7814661134163209,0.9734369993073233
0.0,0.7842323651452282,0.9733548895256676
0.0,0.8174273858921162,0.9629424885036997
0.001394700139470014,0.8174273858921162,0.962242831303462
0.001394700139470014,0.8201936376210235,0.9613574787140076
0.002789400278940028,0.8201936376210235,0.9612961789846992
0.002789400278940028,0.8229598893499308,0.9606523243898814
0.005578800557880056,0.8229598893499308,0.9588426139439896
0.005578800557880056,0.9253112033195021,0.8391763857248182
0.008368200836820083,0.9253112033195021,0.8386525851646944
0.008368200836820083,0.9322268326417704,0.824300412451173
0.009762900976290097,0.9322268326417704,0.8237215560695953
0.009762900976290097,0.9363762102351314,0.816456969395167
0.011157601115760111,0.9363762102351314,0.8122084628796437
0.011157601115760111,0.9529737206085753,0.7293234938631248
0.012552301255230125,0.9529737206085753,0.7245074572713393
0.012552301255230125,0.9543568464730291,0.697923582152369
0.01394700139470014,0.9543568464730291,0.6965705293781796
0.01394700139470014,0.9557399723374828,0.6604162137498645
0.019525801952580194,0.9557399723374828,0.6558760151400752
0.019525801952580194,0.9585062240663901,0.6539384388875936
0.022315202231520222,0.9585062240663901,0.6269419364804087
0.022315202231520222,0.9626556016597511,0.5798209469261316
0.02510460251046025,0.9626556016597511,0.5483484438555049
0.02510460251046025,0.9640387275242047,0.5
0.026499302649930265,0.9640387275242047,0.48878987750463976
0.026499302649930265,0.966804979253112,0.46872970968056316
0.02789400278940028,0.966804979253112,0.4538581612300893
0.030683403068340307,0.966804979253112,0.4507016746009512
0.030683403068340307,0.970954356846473,0.40846775647861605
0.03207810320781032,0.970954356846473,0.3947517434047946
0.03207810320781032,0.975103734439834,0.37553505278208993
0.03486750348675035,0.975103734439834,0.3701775421064783
0.03486750348675035,0.979253112033195,0.3358754183313996
0.03905160390516039,0.979253112033195,0.33254221383298227
0.03905160390516039,0.9806362378976486,0.32044572352801715
0.04602510460251046,0.9806362378976486,0.29428893144507556
0.04602510460251046,0.983402489626556,0.28760641690371586
0.04741980474198047,0.983402489626556,0.2796705837404715
0.0502092050209205,0.983402489626556,0.25870649207776175
0.05160390516039052,0.983402489626556,0.25855256396982057
0.05160390516039052,0.9847856154910097,0.25840233515568556
0.05299860529986053,0.9847856154910097,0.2475233703350673
0.05299860529986053,0.9861687413554634,0.2327395303313726
0.05718270571827057,0.9861687413554634,0.2098653215192984
0.05718270571827057,0.9875518672199171,0.20468811754948907
0.0599721059972106,0.9875518672199171,0.2044413868687743
0.0599721059972106,0.9889349930843707,0.20222980585823702
0.06415620641562064,0.9889349930843707,0.18854205764027576
0.06834030683403068,0.9889349930843707,0.18715333383983168
0.0697350069735007,0.9889349930843707,0.1710163000435452
0.07531380753138076,0.9889349930843707,0.1703990258001446
0.0794979079497908,0.9889349930843707,0.16533392290165408
0.08089260808926081,0.9889349930843707,0.16165092224996028
0.08089260808926081,0.9903181189488244,0.14942773543137464
0.08368200836820083,0.9903181189488244,0.14922821596175997
0.08647140864714087,0.9903181189488244,0.14734081117927963
0.08786610878661087,0.9903181189488244,0.14734056369929527
0.09065550906555091,0.9903181189488244,0.1461306846519522
0.09205020920502092,0.9903181189488244,0.14613062934476853
0.09205020920502092,0.991701244813278,0.1422933529781825
0.09483960948396095,0.991701244813278,0.1405041211856289
0.09762900976290098,0.991701244813278,0.13989140582991655
0.09762900976290098,0.9930843706777317,0.13823288611470483
0.10320781032078104,0.9930843706777317,0.12718601829731047
0.11297071129707113,0.9930843706777317,0.11383112069032164
0.11854951185495119,0.9930843706777317,0.1047460162219221
0.12273361227336123,0.9930843706777317,0.09081337173684166
0.12552301255230125,0.9930843706777317,0.09039378610252011
0.12691771269177127,0.9930843706777317,0.08981017073444272
0.1297071129707113,0.9930843706777317,0.08902640335264626
0.13110181311018132,0.9930843706777317,0.08852779900139172
0.13389121338912133,0.9930843706777317,0.0877662397565403
0.14086471408647142,0.9930843706777317,0.08091657817059665
0.14644351464435146,0.9930843706777317,0.07842720972988791
0.1492329149232915,0.9930843706777317,0.07564575924642612
0.15481171548117154,0.9930843706777317,0.07323412169704908
0.16178521617852162,0.9930843706777317,0.06663613321325329
0.16457461645746166,0.9930843706777317,0.06605615098778213
0.17154811715481172,0.9930843706777317,0.06132774689046908
0.17433751743375175,0.9930843706777317,0.0606193839968293
0.17852161785216178,0.9930843706777317,0.05945451883697249
0.18131101813110181,0.9930843706777317,0.056611918973616344
0.18270571827057183,0.9930843706777317,0.05448029054637376
0.18828451882845187,0.9930843706777317,0.05323572081719349
0.1896792189679219,0.9930843706777317,0.050486629326470835
0.19246861924686193,0.9930843706777317,0.05021925514661028
0.19525801952580196,0.9930843706777317,0.04598856062892033
0.19804741980474197,0.9930843706777317,0.04560235164602702
0.199442119944212,0.9930843706777317,0.0437789476395021
0.20781032078103207,0.9930843706777317,0.041843715833997056
0.20920502092050208,0.9930843706777317,0.041524560456554886
0.21199442119944212,0.9930843706777317,0.04061299236400867
0.21478382147838215,0.9930843706777317,0.03681608470456495
0.21896792189679218,0.9930843706777317,0.03665837309238265
0.2203626220362622,0.9930843706777317,0.0363624539040007
0.22315202231520223,0.9930843706777317,0.03535379189768165
0.2301255230125523,0.9930843706777317,0.032451589466347984
0.23291492329149233,0.9930843706777317,0.03236878539243784
0.24407252440725244,0.9930843706777317,0.02752274178141646
0.24686192468619247,0.9930843706777317,0.027201932664422022
0.25523012552301255,0.9930843706777317,0.023716489259009706
0.2580195258019526,0.9930843706777317,0.02202591907925681
0.2594142259414226,0.9930843706777317,0.022002735273564004
0.26220362622036264,0.9930843706777317,0.021991728347687478
0.2649930264993027,0.9930843706777317,0.021897616207433825
0.26778242677824265,0.9930843706777317,0.02058575368041496
0.2691771269177127,0.9930843706777317,0.020438923727946652
0.2719665271966527,0.9930843706777317,0.01960067486565805
0.27475592747559274,0.9930843706777317,0.01917046024314147
0.2803347280334728,0.9930843706777317,0.01882773489584208
0.28172942817294283,0.9930843706777317,0.0184191439460203
0.28451882845188287,0.9930843706777317,0.016141925806348517
0.28451882845188287,0.9944674965421854,0.016075339321990515
0.28730822873082285,0.9944674965421854,0.015812797657197005
0.29428172942817293,0.9944674965421854,0.014758353003422939
0.29428172942817293,0.995850622406639,0.014598295633609492
0.301255230125523,0.995850622406639,0.013300569961693934
0.3054393305439331,0.995850622406639,0.013283285368330918
0.3082287308228731,0.995850622406639,0.013075928774353046
0.3124128312412831,0.995850622406639,0.012378996438327823
0.3207810320781032,0.995850622406639,0.012048383307738456
0.32357043235704325,0.995850622406639,0.011835498679607188
0.3291492329149233,0.995850622406639,0.011183643690545239
0.3305439330543933,0.995850622406639,0.011121471938957784
0.33472803347280333,0.995850622406639,0.011115540986195091
0.34309623430962344,0.995850622406639,0.010250124000756195
0.3458856345885635,0.995850622406639,0.010246424123538864
0.3514644351464435,0.995850622406639,0.009939293093162032
0.3542538354253835,0.995850622406639,0.009924413957571602
0.36262203626220363,0.995850622406639,0.009326269196047964
0.36541143654114366,0.995850622406639,0.009206663711783152
0.3737796373779637,0.995850622406639,0.00889432435125135
0.37656903765690375,0.995850622406639,0.008878764314949491
0.37796373779637377,0.995850622406639,0.008833782396556564
0.3807531380753138,0.995850622406639,0.008605509595216844
0.3891213389121339,0.995850622406639,0.008046541171121975
0.39191073919107394,0.995850622406639,0.007987050469035811
0.3947001394700139,0.995850622406639,0.007895959928020899
0.39748953974895396,0.995850622406639,0.007839641732318221
0.401673640167364,0.995850622406639,0.00772967569308707
0.4072524407252441,0.995850622406639,0.007615840663141017
0.41283124128312415,0.995850622406639,0.007182331944028716
0.41562064156206413,0.995850622406639,0.007166468742980573
0.41701534170153415,0.995850622406639,0.007087852828588315
0.4225941422594142,0.995850622406639,0.006840247556176185
0.42538354253835425,0.995850622406639,0.006695058791121
0.4281729428172943,0.995850622406639,0.006673188832558782
0.43375174337517436,0.995850622406639,0.006319984044145516
0.43654114365411434,0.995850622406639,0.006294552109481839
0.44630404463040446,0.995850622406639,0.005824813727346594
0.4490934449093445,0.995850622406639,0.005769014348165617
0.45467224546722457,0.995850622406639,0.005297668095496068
0.45746164574616455,0.995850622406639,0.005249775580463229
0.4602510460251046,0.995850622406639,0.0052115640610357426
0.4630404463040446,0.995850622406639,0.00514137949138806
0.4686192468619247,0.995850622406639,0.00465353795288773
0.4714086471408647,0.995850622406639,0.004591106099088841
0.47419804741980476,0.995850622406639,0.004394270703693398
0.4769874476987448,0.995850622406639,0.004382620411721927
0.4797768479776848,0.995850622406639,0.004086321106824246
0.4825662482566248,0.995850622406639,0.004066205972840976
0.4909344490934449,0.995850622406639,0.0034896437832201894
0.49372384937238495,0.995850622406639,0.003407389092240757
0.49511854951185497,0.995850622406639,0.0033988635377518563
0.497907949790795,0.995850622406639,0.0033208220561286883
0.502092050209205,0.995850622406639,0.003189027096141529
0.504881450488145,0.995850622406639,0.003170624888253706
0.5076708507670851,0.995850622406639,0.0031439971190219554
0.5104602510460251,0.995850622406639,0.0031402650511549637
0.5118549511854951,0.995850622406639,0.003105364892244547
0.5174337517433751,0.995850622406639,0.0028938984336570285
0.5230125523012552,0.995850622406639,0.002792841634630518
0.5258019525801952,0.995850622406639,0.0027542077423442354
0.5271966527196653,0.995850622406639,0.002708016234159281
0.5299860529986054,0.995850622406639,0.0026928616439766363
0.5369595536959554,0.995850622406639,0.0025519481022729168
0.5397489539748954,0.995850622406639,0.002549334809758197
0.5425383542538355,0.995850622406639,0.0024574787018084945
0.5481171548117155,0.995850622406639,0.0024134960565429533
0.5509065550906556,0.995850622406639,0.002408108682740409
0.5592747559274756,0.995850622406639,0.0023256470472880885
0.5620641562064156,0.995850622406639,0.0021503547686525936
0.5676429567642957,0.995850622406639,0.001963960345490989
0.5718270571827058,0.995850622406639,0.0019439885717884298
0.5760111576011158,0.995850622406639,0.0018889124466481418
0.5788005578800558,0.995850622406639,0.0018116197549932793
0.5801952580195258,0.995850622406639,0.0017971225680981826
0.5829846582984658,0.995850622406639,0.001782360762225944
0.592747559274756,0.995850622406639,0.0016887339747546257
0.5983263598326359,0.995850622406639,0.0016871748363597497
0.603905160390516,0.995850622406639,0.0016075524587898496
0.606694560669456,0.995850622406639,0.001545235873473369
0.6150627615062761,0.995850622406639,0.0014630379913034277
0.6206415620641562,0.995850622406639,0.0014518934288118472
0.6234309623430963,0.995850622406639,0.0014412769151919875
0.6276150627615062,0.995850622406639,0.001427528537728851
0.6304044630404463,0.995850622406639,0.0013841958307508995
0.6331938633193863,0.995850622406639,0.0013793414226552802
0.6359832635983264,0.995850622406639,0.0013781914532868037
0.6443514644351465,0.995850622406639,0.0011123777440319423
0.6499302649930265,0.995850622406639,0.0010722670192581563
0.6541143654114365,0.995850622406639,0.001042133869635277
0.6555090655509066,0.995850622406639,0.001037501377267797
0.6610878661087866,0.995850622406639,0.0010207896662277442
0.6666666666666666,0.995850622406639,0.0009455867540815289
0.6722454672245467,0.995850622406639,0.0009152619110661764
0.6750348675034867,0.995850622406639,0.0009002915892241722
0.6806136680613668,0.995850622406639,0.0008678168249995067
0.6847977684797768,0.995850622406639,0.0007642889438988809
0.6875871687587168,0.995850622406639,0.0007615363362799229
0.6889818688981869,0.995850622406639,0.0007581742580692712
0.694560669456067,0.995850622406639,0.0007362203245257318
0.697350069735007,0.995850622406639,0.0007127406853279611
0.700139470013947,0.995850622406639,0.0006734550628241115
0.704323570432357,0.995850622406639,0.0006509760931525529
0.7071129707112971,0.995850622406639,0.0006344853916994428
0.7099023709902371,0.995850622406639,0.000627905622080164
0.7126917712691772,0.995850622406639,0.0006174961656009763
0.7140864714086471,0.995850622406639,0.0006021602315794077
0.7168758716875872,0.995850622406639,0.0006009442155894832
0.7210599721059973,0.995850622406639,0.0005811381554098889
0.7238493723849372,0.995850622406639,0.0005714588172293159
0.7322175732217573,0.995850622406639,0.0004953177563092883
0.7364016736401674,0.995850622406639,0.0004908551650651462
0.7629009762900977,0.995850622406639,0.0003492908683251221
0.7684797768479776,0.995850622406639,0.00033848043614349507
0.7712691771269177,0.995850622406639,0.0003290268185910205
0.7768479776847977,0.995850622406639,0.0003249093523315755
0.7796373779637378,0.995850622406639,0.00030884654914996285
0.7880055788005579,0.995850622406639,0.0002989230859335325
0.7894002789400278,0.995850622406639,0.00029743275312562966
0.7921896792189679,0.995850622406639,0.00029725842821362586
0.7949790794979079,0.995850622406639,0.0002947461061901353
0.7949790794979079,0.9972337482710927,0.0002908288727129354
0.8075313807531381,0.9972337482710927,0.00024272264524438452
0.8075313807531381,0.9986168741355463,0.00023860763053003305
0.810320781032078,0.9986168741355463,0.00023549788343733597
0.8145048814504882,0.9986168741355463,0.00022242001063787028
0.8172942817294282,0.9986168741355463,0.00022059351716215766
0.8214783821478382,0.9986168741355463,0.00021257676140087542
0.8242677824267782,0.9986168741355463,0.00020616417000287444
0.8284518828451883,0.9986168741355463,0.00020249127099883712
0.8298465829846583,0.9986168741355463,0.00020169938004946665
0.8326359832635983,0.9986168741355463,0.0002016535687957685
0.8340306834030683,0.9986168741355463,0.00019637518052007818
0.8368200836820083,0.9986168741355463,0.00018381440131189013
0.8396094839609484,0.9986168741355463,0.0001805681805178771
0.8479776847977685,0.9986168741355463,0.00016068495339454817
0.8521617852161785,0.9986168741355463,0.00015580553988596836
0.8591352859135286,0.9986168741355463,0.0001428498837941463
0.8647140864714087,0.9986168741355463,0.00013803088449434932
0.8730822873082287,0.9986168741355463,0.00011777715490164826
0.8758716875871687,0.9986168741355463,0.00011590905000495674
0.891213389121339,0.9986168741355463,9.523936218125049e-05
0.8940027894002789,0.9986168741355463,9.438535540363305e-05
0.899581589958159,0.9986168741355463,9.314774450225173e-05
0.9037656903765691,0.9986168741355463,9.036324670292694e-05
0.9065550906555091,0.9986168741355463,8.67142192558e-05
0.9093444909344491,0.9986168741355463,8.556571495096452e-05
0.9232914923291492,0.9986168741355463,7.010571339441843e-05
0.9260808926080892,0.9986168741355463,6.400563211731516e-05
0.9316596931659693,0.9986168741355463,5.7493158749401245e-05
0.9344490934449093,0.9986168741355463,5.6778579460025974e-05
0.9414225941422594,0.9986168741355463,5.141956694782161e-05
0.9442119944211994,0.9986168741355463,5.1201827462655896e-05
0.9511854951185496,0.9986168741355463,4.297996434609085e-05
0.9567642956764296,0.9986168741355463,4.108596995960596e-05
0.9609483960948396,0.9986168741355463,3.693799576345437e-05
0.9637377963737797,0.9986168741355463,2.9548786083806303e-05
0.9693165969316597,0.9986168741355463,2.8588594154202375e-05
0.9735006973500697,0.9986168741355463,2.8582815414824128e-05
0.9762900976290098,0.9986168741355463,2.8569365434248715e-05
0.9776847977684798,0.9986168741355463,2.565506880158313e-05
0.9804741980474198,0.9986168741355463,2.4229065877555e-05
0.9916317991631799,0.9986168741355463,1.5676149155524636e-05
0.9916317991631799,1.0,1.564828888570675e-05
0.99581589958159,1.0,1.1135779665430056e-05
0.99860529986053,1.0,1.0078173280147676e-05
1.0,1.0,7.134090705966663e-06
