Training_ID,Kernel,Accuracy,Sensitivity,Specificity,AUC,TP,FP,TN,FN
134,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904685845240369,706,55,662,17
134,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947645696009383,697,17,700,26
135,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931750358320263,696,18,699,27
135,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904926975969875,706,55,662,17
135,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.994725988684217,697,17,700,26
136,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931364549153051,696,18,699,27
136,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904618328636108,706,55,662,17
136,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947529953259219,697,17,700,26
137,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931692486945183,696,18,699,27
137,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905206687616104,706,55,662,17
137,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947472081884138,697,17,700,26
138,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931287387319611,696,18,699,27
138,poly,0.95,0.9764868603042877,0.9232914923291492,0.990440613359414,706,55,662,17
138,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947452791425778,697,17,700,26
139,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932676300321572,696,18,699,27
139,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905100590095121,706,55,662,17
139,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947298467758893,697,17,700,26
140,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931229515944529,696,18,699,27
140,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904367552677419,706,55,662,17
140,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947086272716927,697,17,700,26
141,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931576744195019,696,18,699,27
141,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904473650198402,706,55,662,17
141,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947472081884137,697,17,700,26
142,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932348362529443,696,18,699,27
142,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905611787241676,706,55,662,17
142,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947472081884138,697,17,700,26
143,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931171644569446,696,18,699,27
143,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905351366053808,706,55,662,17
143,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947510662800858,697,17,700,26
144,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931538163278296,696,18,699,27
144,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904193938552175,706,55,662,17
144,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947819310134629,697,17,700,26
145,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932232619779279,696,18,699,27
145,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905042718720038,706,55,662,17
145,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.994760711509266,697,17,700,26
146,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931750358320264,696,18,699,27
146,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904300036073157,706,55,662,17
146,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947414210509056,697,17,700,26
147,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931653906028461,696,18,699,27
147,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904570102490204,706,55,662,17
147,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947259886842171,697,17,700,26
148,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932271200696,696,18,699,27
148,poly,0.95,0.9764868603042877,0.9232914923291492,0.9903798484155782,706,55,662,17
148,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947935052884793,697,17,700,26
149,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931557453736659,696,18,699,27
149,poly,0.95,0.9764868603042877,0.9232914923291492,0.9903065446738079,706,55,662,17
149,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947626405551022,697,17,700,26
150,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932194038862557,696,18,699,27
150,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905737175221021,706,55,662,17
150,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947394920050695,697,17,700,26
151,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931731067861903,696,18,699,27
151,poly,0.95,0.9764868603042877,0.9232914923291492,0.9903692386634798,706,55,662,17
151,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947645696009383,697,17,700,26
152,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931538163278297,696,18,699,27
152,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905177751928564,706,55,662,17
152,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947317758217253,697,17,700,26
153,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931576744195019,696,18,699,27
153,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905206687616105,706,55,662,17
153,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9946681173091354,697,17,700,26
154,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9930920868610759,696,18,699,27
154,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904116776718731,706,55,662,17
154,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947857891051349,697,17,700,26
155,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932290491154361,696,18,699,27
155,poly,0.95,0.9764868603042877,0.9232914923291492,0.990474371661545,706,55,662,17
155,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947645696009383,697,17,700,26
156,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932097586570755,696,18,699,27
156,poly,0.95,0.9764868603042877,0.9232914923291492,0.990509094486594,706,55,662,17
156,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9948262990676922,697,17,700,26
157,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931846810612068,696,18,699,27
157,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904599038177746,706,55,662,17
157,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947935052884791,697,17,700,26
158,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932020424737312,696,18,699,27
158,poly,0.95,0.9764868603042877,0.9232914923291492,0.9903779193697422,706,55,662,17
158,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947587824634301,697,17,700,26
159,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932155457945837,696,18,699,27
159,poly,0.95,0.9764868603042877,0.9232914923291492,0.9903759903239061,706,55,662,17
159,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947086272716927,697,17,700,26
160,linear,0.96875,0.9626556016597511,0.9748953974895398,0.993157674419502,696,18,699,27
160,poly,0.95,0.9764868603042877,0.9232914923291492,0.990275679940431,706,55,662,17
160,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947857891051349,697,17,700,26
161,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931557453736659,696,18,699,27
161,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905862563200364,706,55,662,17
161,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947761438759547,697,17,700,26
162,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931055901819283,696,18,699,27
162,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905399592199711,706,55,662,17
162,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947915762426431,697,17,700,26
163,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932637719404851,696,18,699,27
163,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905100590095121,706,55,662,17
163,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9948205119301838,697,17,700,26
164,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931885391528787,696,18,699,27
164,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904955911657416,706,55,662,17
164,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.994658472079955,697,17,700,26
165,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931943262903871,696,18,699,27
165,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904521876344304,706,55,662,17
165,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947645696009382,697,17,700,26
166,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931287387319611,696,18,699,27
166,poly,0.95,0.9764868603042877,0.9232914923291492,0.9903769548468242,706,55,662,17
166,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947607115092663,697,17,700,26
167,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931808229695346,696,18,699,27
167,poly,0.95,0.9764868603042877,0.9232914923291492,0.990406855057283,706,55,662,17
167,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.994725988684217,697,17,700,26
168,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931325968236332,696,18,699,27
168,poly,0.95,0.9764868603042877,0.9232914923291492,0.990407819580201,706,55,662,17
168,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9948243700218562,697,17,700,26
169,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932097586570756,696,18,699,27
169,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904984847344958,706,55,662,17
169,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947703567384465,697,17,700,26
170,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931268096861249,696,18,699,27
170,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904753361844632,706,55,662,17
170,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.994791576242643,697,17,700,26
171,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932329072071082,696,18,699,27
171,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904280745614795,706,55,662,17
171,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9946989820425124,697,17,700,26
172,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932194038862558,696,18,699,27
172,poly,0.95,0.9764868603042877,0.9232914923291492,0.9903711677093159,706,55,662,17
172,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947800019676267,697,17,700,26
173,linear,0.96875,0.9626556016597511,0.9748953974895398,0.993194326290387,696,18,699,27
173,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904878749823973,706,55,662,17
173,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.994826299067692,697,17,700,26
174,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932792043071736,696,18,699,27
174,poly,0.95,0.9764868603042877,0.9232914923291492,0.9906190500992493,706,55,662,17
174,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947356339133975,697,17,700,26
175,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931461001444856,696,18,699,27
175,poly,0.95,0.9764868603042877,0.9232914923291492,0.990540923742889,706,55,662,17
175,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.994752995325922,697,17,700,26
176,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932020424737312,696,18,699,27
176,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904280745614795,706,55,662,17
176,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947375629592334,697,17,700,26
177,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931731067861904,696,18,699,27
177,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905322430366268,706,55,662,17
177,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9946584720799551,697,17,700,26
178,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932261555466819,696,18,699,27
178,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904830523678072,706,55,662,17
178,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947491372342498,697,17,700,26
179,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931538163278297,696,18,699,27
179,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904579747719386,706,55,662,17
179,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.994787718150971,697,17,700,26
180,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931731067861904,696,18,699,27
180,poly,0.95,0.9764868603042877,0.9232914923291492,0.990603617732561,706,55,662,17
180,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9948050795634957,697,17,700,26
181,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931904681987148,696,18,699,27
181,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904049260114469,706,55,662,17
181,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947857891051349,697,17,700,26
182,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931461001444855,696,18,699,27
182,poly,0.95,0.9764868603042877,0.9232914923291492,0.9906074758242329,706,55,662,17
182,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947472081884137,697,17,700,26
183,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931383839611414,696,18,699,27
183,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904338616989877,706,55,662,17
183,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947317758217253,697,17,700,26
184,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931769648778626,696,18,699,27
184,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904020324426928,706,55,662,17
184,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947838600592989,697,17,700,26
185,linear,0.96875,0.9626556016597511,0.9748953974895398,0.993126809686125,696,18,699,27
185,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905823982283642,706,55,662,17
185,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947394920050695,697,17,700,26
186,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931808229695346,696,18,699,27
186,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904772652302991,706,55,662,17
186,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947703567384465,697,17,700,26
187,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931557453736658,696,18,699,27
187,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904637619094465,706,55,662,17
187,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.994725988684217,697,17,700,26
188,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931576744195019,696,18,699,27
188,poly,0.95,0.9764868603042877,0.9232914923291492,0.9903644160488897,706,55,662,17
188,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9948166538385119,697,17,700,26
189,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931673196486821,696,18,699,27
189,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904869104594796,706,55,662,17
189,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947028401341845,697,17,700,26
190,linear,0.96875,0.9626556016597511,0.9748953974895398,0.993230978161272,696,18,699,27
190,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904521876344304,706,55,662,17
190,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947761438759546,697,17,700,26
191,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931345258694692,696,18,699,27
191,poly,0.95,0.9764868603042877,0.9232914923291492,0.990409748626037,706,55,662,17
191,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947607115092663,697,17,700,26
192,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931673196486821,696,18,699,27
192,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905177751928564,706,55,662,17
192,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947356339133975,697,17,700,26
193,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931750358320264,696,18,699,27
193,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904203583781355,706,55,662,17
193,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947819310134628,697,17,700,26
194,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931113773194364,696,18,699,27
194,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904512231115123,706,55,662,17
194,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947780729217908,697,17,700,26
195,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9930940159069119,696,18,699,27
195,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905187397157744,706,55,662,17
195,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9946507558966108,697,17,700,26
196,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9930592930818629,696,18,699,27
196,poly,0.95,0.9764868603042877,0.9232914923291492,0.9903904581676765,706,55,662,17
196,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947800019676268,697,17,700,26
197,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931885391528787,696,18,699,27
197,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905650368158397,706,55,662,17
197,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947992924259874,697,17,700,26
198,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931673196486821,696,18,699,27
198,poly,0.95,0.9764868603042877,0.9232914923291492,0.9903557353426276,706,55,662,17
198,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.994760711509266,697,17,700,26
199,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931210225486168,696,18,699,27
199,poly,0.95,0.9764868603042877,0.9232914923291492,0.9903952807822667,706,55,662,17
199,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947607115092663,697,17,700,26
200,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931557453736659,696,18,699,27
200,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905168106699384,706,55,662,17
200,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.994760711509266,697,17,700,26
